"","(Intercept)","boatlaunch","COND_avg","dist_waterfowl","nonFP_species_richness","PH_avg","secchi_avg","shoreline_development","surfacearea_ha","TOTP_avg","waterbodies_10km","waterbodies_1km","df","logLik","AICc","delta","weight"
"1916",-0.533003809820834,0.220103104862574,0.0035546139596858,NA,0.000382462217147445,0.111678881965028,-0.488630662975259,-0.135561682766839,NA,0.0346781969134509,-0.000610154146630209,-0.133153082598233,10,-175.300620844301,371.950934940136,11.6817859335304,8.78905761104551e-05
"1532",-0.565661123656639,0.226783391420991,0.00352730280266651,NA,0.000404638824393344,0.111489996217675,-0.487057362302399,-0.131005975795309,-0.00033662322219699,0.0361268459072145,NA,-0.133727091233467,10,-175.301516614623,371.95272648078,11.6835774741745,8.78118815921569e-05
"956",-0.685986192118529,0.269514888694866,0.003473796325315,NA,-0.00315097859625434,0.104181047252505,-0.487353261008005,NA,-0.00159429248810308,0.0631780167773122,-0.0024257114486479,NA,9,-176.433042323179,371.963645621968,11.6944966153616,8.7333772747726e-05
"2040",-0.623704882922528,0.250977199881396,0.00369637256820396,0.0139603615047465,NA,0.107327016361986,-0.498335063804054,-0.108396949541238,8.38883810320332e-05,0.0869829600323666,-0.00188106688696061,-0.153066105461373,11,-174.265618228457,372.160866086545,11.8917170799386,7.91327652171421e-05
"1920",-0.628636644425344,0.252112313495762,0.00369329409891511,0.0139399920608402,0.000138391752866465,0.107856420188519,-0.49821485664538,-0.107301425544083,NA,0.0876509110597035,-0.00188506080525953,-0.152771339471771,11,-174.265858026147,372.161345681924,11.8921966753178,7.91137916378723e-05
"1980",-0.677841520182181,0.234406024066583,0.0035246121845146,NA,-0.00156757868753381,0.108076729909178,-0.485715973151137,NA,-0.000805731855132222,0.0535595486854905,-0.000848170818233935,-0.135575302565583,10,-175.416372087629,372.182437426791,11.9132884201853,7.82838515962414e-05
"1004",0.134890885872483,0.24366805489517,0.00370607454259025,NA,-0.00275331463765327,NA,-0.483559487288958,-0.14615414881244,-0.000632292602256915,0.00961361628482376,-0.00158601551203979,NA,9,-176.546502974403,372.190566924415,11.9214179178092,7.79662932381803e-05
"1792",-0.593428855704452,0.250773926194398,0.00372202272698063,0.0138267101382309,-0.000187267776379783,0.105455059739669,-0.502218210013161,-0.112258000273511,9.70339519645578e-05,NA,-0.00187123116773103,-0.152966432528451,11,-174.281284186371,372.192198002371,11.9230489957649,7.79027346078782e-05
"1536",-0.670005211968415,0.244191276473065,0.00366549335690926,0.0134717367009211,5.09412817121739e-05,0.102626172778989,-0.499158879946371,-0.115087954317485,0.000111526309876087,0.0860943757827047,NA,-0.1582007458658,11,-174.315715871191,372.261061372012,11.9919123654061,7.52660651734824e-05
"1984",-0.739019632797803,0.252404753266749,0.00369164905618475,0.0141784241050103,-0.00145269058584187,0.103544965139015,-0.497891336188555,NA,-0.000309694023948805,0.102577995569683,-0.00206562439688686,-0.156629507623011,11,-174.35223144211,372.33409251385,12.064943507244,7.25672559850817e-05
"1016",-0.576517035402533,0.280919463502767,0.00361155884222461,0.0117372041158556,NA,0.105514421698728,-0.503264065365863,-0.151263123667542,-0.000738320286762537,0.0898462480857296,-0.00345807428176797,NA,10,-175.515508648033,372.3807105476,12.1115615409944,7.08953455811346e-05
"768",-0.531516525123314,0.290706628109647,0.0036229170871203,0.0116350785047388,-0.00171564963545313,0.101297750426963,-0.503121003009249,-0.148772482906319,-0.000707749585176774,NA,-0.00342895700375458,NA,10,-175.526914937287,372.403523126108,12.1343741195024,7.00912871417881e-05
"1019",-0.511586448280994,NA,0.00361322416319277,NA,0.00501673642184242,0.100619823076694,-0.487941324328927,-0.170116623979945,-5.14421013281018e-05,0.0489709259814946,-0.00179860536702971,NA,9,-176.658301007148,372.414162989906,12.1450139833001,6.97193963613965e-05
"896",-0.525677939226897,0.273032676532703,0.00363338341804717,0.0118838488521031,-0.00157316905172538,0.100078446086309,-0.502877555961993,-0.162045246254521,NA,0.0831126774775239,-0.00343873407098254,NA,10,-175.53331872518,372.416330701894,12.1471816952881,6.96438715121771e-05
"2043",-0.554764948074369,NA,0.0036616796894075,NA,0.00546454518630965,0.107119477618169,-0.484889319143965,-0.136698661667119,0.000468009491842424,0.0412019199775284,-0.000359519941850918,-0.138570882826653,10,-175.608624007229,372.566941265992,12.2977922593857,6.45919263923015e-05
"2028",0.12768574851726,0.214475638645641,0.00374229762975259,NA,-0.00200694980512791,NA,-0.479757130719158,-0.113302050751458,-5.43557911013133e-05,0.00408755362397556,-0.000141357263286285,-0.129771935936594,10,-175.620072182038,372.589837615609,12.3206886090032,6.38566833532546e-05
"960",-0.721632129420631,0.296426840720567,0.00358313811012324,0.011987039856002,-0.00372430663635697,0.0993816959903339,-0.495951469484643,NA,-0.00133800345849789,0.106316582780245,-0.00379896715581231,NA,10,-175.66547860275,372.680650457033,12.4115014504271,6.10220228295364e-05
"512",-0.639938933339078,0.279690692925903,0.00353313331685962,0.010606894260509,-0.00168007461278077,0.0943255524977986,-0.500606422539475,-0.162326626198483,-0.000717616823770782,0.0819580930621187,NA,NA,10,-175.683008109212,372.715709469958,12.4465604633518,5.99616578757475e-05
"2032",0.0192944834971171,0.239309885974727,0.0038810363643083,0.0141493739139135,-0.00215336093678937,NA,-0.493139438742899,-0.0950187840339557,0.000357593351718388,0.058050965834531,-0.00139552392128829,-0.15115115656599,11,-174.558297509871,372.746224649371,12.477075642765,5.90537314990737e-05
"1008",0.0581029094960912,0.27644578990598,0.00379191802487608,0.0119851494532808,-0.00346855011044618,NA,-0.493455573669261,-0.134886393794672,-0.000422093997315259,0.0567737256654981,-0.00299126033528675,NA,10,-175.775951503539,372.901596258612,12.6324472520062,5.46397657565264e-05
"2047",-0.638930608073027,NA,0.00381647662581316,0.0134979725990614,0.00543846381573142,0.102187233583549,-0.496240080191673,-0.112322881599199,0.00097553497836522,0.0922784627084493,-0.00154840032016034,-0.161535934741642,11,-174.639316493383,372.908262616395,12.639113609789,5.44579448318478e-05
"1023",-0.558213581588328,NA,0.00370817282759015,0.0108998945551986,0.00458430299803407,0.0952648029475839,-0.495125766076163,-0.154694675709266,0.000258906468332244,0.0923152815212876,-0.00308406060438696,NA,10,-176.013633391807,373.376960035148,13.1078110285419,4.30809127742559e-05
"1073",-1.02966247116579,NA,NA,NA,NA,0.259064035172261,-0.549318529288285,NA,NA,NA,NA,-0.129862265379091,4,-182.626807774844,373.49030194022,13.2211529336141,4.07073671618889e-05
"49",-1.17342729568973,NA,NA,NA,NA,0.260358898535591,-0.561323320822824,NA,NA,NA,NA,NA,3,-183.729074173614,373.599324817817,13.3301758112111,3.85477467647195e-05
"1020",-0.517758828025451,0.260011514681278,0.00349113075270659,NA,-0.000569595552973341,0.108960208636084,-0.491102840346971,-0.158144066027421,-0.000952138655551467,0.0413246457664998,-0.00205930072098574,NA,10,-176.251999524774,373.853692301081,13.5845432944751,3.39440610682317e-05
"2044",-0.548311160224245,0.228612672343859,0.00353606963073751,NA,0.000430704521534882,0.113103746854273,-0.486864362917208,-0.128855144494693,-0.000350339521927212,0.0361649766803238,-0.000632135799475852,-0.131928583648515,11,-175.295681817646,374.220993264921,13.9518442583148,2.82491515938742e-05
"2048",-0.625087500573272,0.250138976638228,0.00369763996468733,0.0139601714924384,0.000127779780290189,0.107522923244514,-0.498668985394142,-0.108873244196861,8.31420223308394e-05,0.087388047877912,-0.00188175466848693,-0.153109513760775,12,-174.265588356635,374.469064912027,14.1999159054213,2.49538370889456e-05
"1024",-0.562625691610021,0.290035146829705,0.00359704457019485,0.0117673680015892,-0.00143081156494579,0.103423781600908,-0.499556905003933,-0.145397107439394,-0.000724031217106674,0.0857077010194952,-0.00344469390863393,NA,11,-175.511775037684,374.653179704998,14.3840306983924,2.27592169731791e-05
"1077",-1.08707166475817,NA,NA,0.00897633471742406,NA,0.256088913341174,-0.554609954338972,NA,NA,NA,NA,-0.141523292848424,5,-182.175643925445,374.708430708032,14.4392817014262,2.21390873245447e-05
"305",-1.27678283138957,NA,NA,NA,NA,0.263282066646637,-0.532877788040238,NA,NA,0.481516292983986,NA,NA,4,-183.278408126848,374.793502644229,14.524353637623,2.12171270537416e-05
"1329",-1.13280486471175,NA,NA,NA,NA,0.262282855495499,-0.522763059947205,NA,NA,0.451342927893112,NA,-0.127188491775831,5,-182.235854086195,374.828851029533,14.5597020229275,2.08454258974494e-05
"113",-0.856549449003392,NA,NA,NA,NA,0.26005875849657,-0.539509063238144,-0.215869993249472,NA,NA,NA,NA,4,-183.304661267348,374.846008925228,14.5768599186216,2.06673589813364e-05
"177",-1.18234183238972,NA,NA,NA,NA,0.262208664846596,-0.528670403119765,NA,-0.00262937911970398,NA,NA,NA,4,-183.33964452509,374.915975440713,14.6468264341074,1.99568478919991e-05
"57",-0.991862891712639,NA,NA,NA,-0.0113719374048484,0.239754519445673,-0.509500553229127,NA,NA,NA,NA,NA,4,-183.3878554993,375.012397389133,14.7432483825266,1.90175333770923e-05
"1074",-1.05807321888691,0.190684373068348,NA,NA,NA,0.264944218309007,-0.577818679411664,NA,NA,NA,NA,-0.134002658234113,5,-182.336432346595,375.030007550332,14.7608585437259,1.88508175133238e-05
"53",-1.21927336379304,NA,NA,0.00682269817776466,NA,0.257106911715113,-0.566451613451878,NA,NA,NA,NA,NA,4,-183.465855412791,375.168397216116,14.8992482095096,1.75905433761466e-05
"1137",-0.824141314761933,NA,NA,NA,NA,0.260199601484241,-0.533224716500525,-0.154947054000832,NA,NA,NA,-0.119494450159697,5,-182.420109744885,375.197362346913,14.9282133403069,1.73376230694534e-05
"1201",-1.04758366918866,NA,NA,NA,NA,0.260441344220862,-0.525611724315493,NA,-0.00190633225596234,NA,NA,-0.120433331377514,5,-182.436524880891,375.230192618925,14.9610436123193,1.7055346769083e-05
"1081",-0.906240035444277,NA,NA,NA,-0.00859798941220879,0.244386046785871,-0.510350015993724,NA,NA,NA,NA,-0.123013720875014,5,-182.438045501063,375.233233859269,14.9640848526632,1.70294317731725e-05
"50",-1.20453188792229,0.157932491060217,NA,NA,NA,0.265867499724324,-0.585492799332498,NA,NA,NA,NA,NA,4,-183.528130490771,375.292947372075,15.0237983654686,1.65285034358707e-05
"1057",0.709756074457959,NA,NA,NA,NA,NA,-0.564680695804535,NA,NA,NA,NA,-0.129664002120582,3,-184.657256699184,375.455689868956,15.1865408623499,1.52368239003267e-05
"1585",-1.06014324938123,NA,NA,NA,NA,0.256712639730064,-0.550108373902731,NA,NA,NA,0.000891722988310184,-0.132624492562059,5,-182.614680561331,375.586503979805,15.317354973199,1.42721211952909e-05
"33",0.569960218428674,NA,NA,NA,NA,NA,-0.573329085757485,NA,NA,NA,NA,NA,2,-185.768803404956,375.607782248509,15.338633241903,1.4121083062579e-05
"1035",-0.644572600316509,NA,0.00425016653806019,NA,-0.0217994170907036,NA,NA,NA,NA,NA,NA,-0.156374877036051,4,-183.6911329791,375.618952348732,15.3498033421259,1.40424359345568e-05
"561",-1.14177085199246,NA,NA,NA,NA,0.262636390225686,-0.560083862209518,NA,NA,NA,-0.000857891272518155,NA,4,-183.717300105226,375.671286600985,15.4021375943793,1.36797516396597e-05
"1333",-1.20909724094896,NA,NA,0.00988848404086625,NA,0.259537479218299,-0.525582789896821,NA,NA,0.504478414599029,NA,-0.139695044352794,6,-181.695517401706,375.894028815388,15.6248798087815,1.2237997366291e-05
"178",-1.26253347237175,0.287399090618398,NA,NA,NA,0.275607899814114,-0.553444099711425,NA,-0.00402462280355483,NA,NA,NA,5,-182.781235968926,375.919614794994,15.6504657883879,1.20824339728532e-05
"58",-0.954132630586219,0.285838188304318,NA,NA,-0.0175006972804213,0.239106756774604,-0.524924759122491,NA,NA,NA,NA,NA,5,-182.840674009849,376.038490876841,15.7693418702345,1.13852040163675e-05
"1039",-0.761380575509499,NA,0.0043349472224069,0.01166300840194,-0.0220350988021016,NA,NA,NA,NA,NA,NA,-0.176269606270079,5,-182.880753732237,376.118650321616,15.8495013150099,1.09379117503199e-05
"1078",-1.11406539632023,0.202353122656615,NA,0.00939420212557505,NA,0.261261952025761,-0.585235999579883,NA,NA,NA,NA,-0.145953945984,6,-181.849687395838,376.202368803653,15.9332197970468,1.04895094287044e-05
"433",-1.28260853416034,NA,NA,NA,NA,0.26522074677028,-0.503209497685949,NA,-0.00249456271483224,0.459232540690822,NA,NA,5,-182.93056258614,376.218268029423,15.9491190228175,1.04064524621624e-05
"1082",-0.862787710576612,0.293128715435749,NA,NA,-0.0147440928805576,0.243041686172064,-0.526354026964678,NA,NA,NA,NA,-0.124099662679541,6,-181.859010698568,376.221015409111,15.9518664025054,1.0392167038221e-05
"309",-1.33954449293668,NA,NA,0.00783555061939667,NA,0.259922679057428,-0.536253184925825,NA,NA,0.526062287095638,NA,NA,5,-182.936138648755,376.229420154653,15.960271148047,1.03485869125321e-05
"114",-0.8416900069424,0.218360949212755,NA,NA,NA,0.26808052223719,-0.567665602571103,-0.258340840979149,NA,NA,NA,NA,5,-182.939820571629,376.236784000401,15.9676349937954,1.03105542732512e-05
"369",-0.983576880834952,NA,NA,NA,NA,0.262844391944273,-0.516220571837982,-0.193285042646845,NA,0.434196520832551,NA,NA,5,-182.942489851361,376.242122559865,15.9729735532589,1.02830692186755e-05
"41",0.633461414128958,NA,NA,NA,-0.0160364566851243,NA,-0.500288920946049,NA,NA,NA,NA,NA,3,-185.055901370195,376.252979210978,15.9838302043724,1.02274006016198e-05
"1202",-1.11713182790272,0.284125567363942,NA,NA,NA,0.271942751986673,-0.550279025525835,NA,-0.00323140020263476,NA,NA,-0.119287906692023,6,-181.881119091636,376.265232195248,15.9960831886423,1.01649340580513e-05
"1027",-0.970612725232996,NA,0.00481311572120342,NA,NA,NA,NA,NA,NA,NA,NA,-0.167960089228414,3,-185.069663300103,376.280503070793,16.0113540641875,1.00876158912507e-05
"11",-0.774848327909128,NA,0.00408663706589655,NA,-0.024079903952242,NA,NA,NA,NA,NA,NA,NA,3,-185.093567537584,376.328311545757,16.0591625391506,9.84933839244399e-06
"1330",-1.1607150149869,0.195062754296684,NA,NA,NA,0.267933466122717,-0.551447283521896,NA,NA,0.458995055110579,NA,-0.131499363812762,6,-181.933254619896,376.369503251767,16.1003542451613,9.64855759002954e-06
"313",-1.11408048876396,NA,NA,NA,-0.00962711367330557,0.245851023369415,-0.492070119146445,NA,NA,0.429133236081819,NA,NA,5,-183.037896910609,376.432936678361,16.1637876717549,9.34733913536837e-06
"1085",-0.965764731881245,NA,NA,0.00891804407501331,-0.00865668129621454,0.241755281946925,-0.515267835024926,NA,NA,NA,NA,-0.134199634891728,6,-181.987264664342,376.47752334066,16.2083743340543,9.14126142285343e-06
"306",-1.30784874787663,0.162969658049289,NA,NA,NA,0.268617999986879,-0.557355350252125,NA,NA,0.48858077732725,NA,NA,5,-183.065284288606,376.487711434355,16.2185624277488,9.09481381251411e-06
"117",-0.90901404670389,NA,NA,0.0064606865214508,NA,0.256933353245105,-0.544924310135582,-0.209520725465521,NA,NA,NA,NA,5,-183.065391120515,376.487925098173,16.2187760915675,9.09384224808743e-06
"1141",-0.90100511904668,NA,NA,0.00851136220945842,NA,0.257164554043881,-0.539892779158888,-0.137855027105313,NA,NA,NA,-0.131524542668208,6,-182.013283530979,376.529561073934,16.2604120673279,8.90648373059401e-06
"1138",-0.807206342470259,0.229638997040344,NA,NA,NA,0.267813737172491,-0.562668030104269,-0.195852445478356,NA,NA,NA,-0.121158656289098,6,-182.015109176572,376.533212365121,16.2640633585145,8.89023848136513e-06
"1061",0.628314851021724,NA,NA,0.00949937329712246,NA,NA,-0.57157292553326,NA,NA,NA,NA,-0.140478857430102,4,-184.154810751956,376.546307894444,16.2771588878381,8.8322174533162e-06
"61",-1.03515541576306,NA,NA,0.00707217905704883,-0.0118120776964079,0.235983859556795,-0.512711373875607,NA,NA,NA,NA,NA,5,-183.100754149913,376.55865115697,16.2895021503637,8.77787612376966e-06
"1205",-1.10058463983559,NA,NA,0.0083842505224259,NA,0.257745555595757,-0.534248088026578,NA,-0.00159769010536177,NA,NA,-0.132825933192644,6,-182.045215563318,376.593425138612,16.3242761320057,8.62657442442341e-06
"181",-1.226844084852,NA,NA,0.00618788991428189,NA,0.259639065949866,-0.534996833878799,NA,-0.00248372541433789,NA,NA,NA,5,-183.121756520592,376.600655898327,16.3315068917206,8.5954423919823e-06
"1065",0.74809355617944,NA,NA,NA,-0.0132772137450432,NA,-0.504061914874449,NA,NA,NA,NA,-0.117848300877592,4,-184.186178246721,376.609042883975,16.3398938773695,8.55947293752457e-06
"241",-0.936251235116418,NA,NA,NA,NA,0.261014189687403,-0.52247374314167,-0.163085172816783,-0.00186928977711366,NA,NA,NA,5,-183.131363037274,376.619868931691,16.3507199250853,8.51326548016337e-06
"1457",-1.14788413690091,NA,NA,NA,NA,0.263671321852206,-0.501254235688518,NA,-0.00179333924364345,0.438092494638324,NA,-0.118386477136052,6,-182.068537435631,376.640068883237,16.3709198766314,8.42771446391043e-06
"1393",-0.948214289845842,NA,NA,NA,NA,0.263068961162824,-0.510728822132239,-0.133985210867093,NA,0.421226664807529,NA,-0.118362772824136,6,-182.083050462106,376.669094936188,16.3999459295824,8.30628609865049e-06
"185",-1.03906105084578,NA,NA,NA,-0.00851684702004193,0.245712016289755,-0.497908068177438,NA,-0.00203319840165884,NA,NA,NA,5,-183.169675947714,376.69649475257,16.4273457459642,8.1932666871609e-06
"121",-0.811932582820227,NA,NA,NA,-0.0076466662973433,0.24672463546614,-0.509654534813101,-0.16526570639719,NA,NA,NA,NA,5,-183.174348570226,376.705839997596,16.4366909909899,8.15507194907479e-06
"1337",-1.02613055193586,NA,NA,NA,-0.00694850979151047,0.250358716876897,-0.493408297674512,NA,NA,0.414913736564667,NA,-0.121809673600364,6,-182.114497572442,376.73198915686,16.462840150254,8.04914181646002e-06
"1031",-1.08687857184225,NA,0.00489388707887328,0.0116736908244451,NA,NA,NA,NA,NA,NA,NA,-0.190024762714564,4,-184.2697020869,376.776090564333,16.5069415577271,7.87359515167858e-06
"97",0.895299588644569,NA,NA,NA,NA,NA,-0.552015205351369,-0.221871666686934,NA,NA,NA,NA,3,-185.318348284823,376.777873040235,16.5087240336292,7.86658103095809e-06
"289",0.488717898497662,NA,NA,NA,NA,NA,-0.546107583870567,NA,NA,0.472862731109201,NA,NA,3,-185.325538828649,376.792254127887,16.5231051212805,7.81021891527313e-06
"1313",0.630726233185234,NA,NA,NA,NA,NA,-0.539433099629148,NA,NA,0.438893031883797,NA,-0.126616383221869,4,-184.280382415244,376.79745122102,16.5283022144141,7.78995004393337e-06
"54",-1.24999864984291,0.165093113914358,NA,0.00710053367667582,NA,0.262206967860556,-0.592030065896839,NA,NA,NA,NA,NA,5,-183.246870228938,376.850883315019,16.5817343084132,7.58458880718359e-06
"1589",-1.09478767991866,NA,NA,0.00892445831923296,NA,0.255444993035361,-0.554812780272413,NA,NA,NA,0.000242232900782181,-0.142254912370431,6,-182.174766753326,376.852527518629,16.5833785120226,7.57835606536237e-06
"817",-1.24475446147779,NA,NA,NA,NA,0.265481478504651,-0.531764526355783,NA,NA,0.4813312987829,-0.000851736046461354,NA,5,-183.266888108365,376.890919073873,16.6217700672671,7.43427096468574e-06
"1841",-1.16221561231896,NA,NA,NA,NA,0.260110836187641,-0.52345001006892,NA,NA,0.450784482504027,0.000847079415953452,-0.129812164011337,6,-182.22498005387,376.952954119716,16.6838051131097,7.20721781127394e-06
"625",-0.850937314967131,NA,NA,NA,NA,0.260542878598999,-0.539384845938532,-0.214877795119966,NA,NA,-0.000187197386116626,NA,5,-183.30411326438,376.965369385902,16.6962203792964,7.16261662460314e-06
"161",0.575264426425926,NA,NA,NA,NA,NA,-0.544671981143556,NA,-0.00242630354568931,NA,NA,NA,3,-185.412409630497,376.965995731582,16.6968467249757,7.16037383882369e-06
"689",-1.15340456910177,NA,NA,NA,NA,0.263934536873836,-0.527901640264592,NA,-0.00261562966613923,NA,-0.000737529272635172,NA,5,-183.33102818859,377.019199234323,16.7500502277173,6.97240656804841e-06
"37",0.49606894062543,NA,NA,0.00758226762728891,NA,NA,-0.579730122481974,NA,NA,NA,NA,NA,3,-185.447252673915,377.035681818418,16.7665328118123,6.91518105920363e-06
"1155",-0.856149396573952,NA,0.00452826808338833,NA,NA,NA,NA,NA,-0.00370267492164915,NA,NA,-0.157824925195357,4,-184.417035080822,377.070756552176,16.8016075455697,6.79496421650757e-06
"569",-0.975607429414482,NA,NA,NA,-0.0112745442971923,0.241130767232876,-0.509316900558116,NA,NA,NA,-0.000471272893084429,NA,5,-183.384356555052,377.125855967248,16.8567069606416,6.61032006420787e-06
"1121",0.922396907609431,NA,NA,NA,NA,NA,-0.549079068607645,-0.154996945692771,NA,NA,NA,-0.118138749751753,4,-184.450326412101,377.137339214735,16.8681902081288,6.57247484404975e-06
"1265",-0.879862861038963,NA,NA,NA,NA,0.260752395782346,-0.519515106830983,-0.120994599889931,-0.00142367887539562,NA,NA,-0.115172485068912,6,-182.322384445709,377.147762903393,16.8786138967871,6.53830923855149e-06
"1209",-0.942747857699128,NA,NA,NA,-0.00679924989102486,0.248142600479059,-0.500460265890137,NA,-0.00148067874732468,NA,NA,-0.117224862507914,6,-182.328123172188,377.159240356352,16.8900913497465,6.50089512754646e-06
